UID,Session,Sample,d45,d46,d47,d48,d49
16179,20220125,ETH-3,4.510229,11.843032,32.987534,51.643124,9409.929427
16171,20220125,G3-0_7,6.239609,6.324387,28.819276,54.122134,12761.332296
16185,20220125,G3-10_5,6.545505,6.101116,29.265137,69.516416,19685.810824
16175,20220125,G3-3_8,6.173903,9.006138,38.889144,56.958639,12878.223974
16196,20220125,ETH-3,4.512862,11.877513,32.818252,121.912316,29501.233250
16186,20220125,G3-11_3,6.106603,11.243034,38.259378,77.059055,16568.487685
16180,20220125,G3-6,5.329313,11.527935,40.381306,72.958043,16975.219340
16188,20220125,G3-15_8F,7.027573,7.465202,28.889415,42.797634,8768.723081
16174,20220125,G3-2_9,6.472178,7.393241,40.386585,121.367216,31018.235522
16195,20220125,ETH-2,-7.089971,-5.226729,10.810290,43.827493,13549.959071
16184,20220125,G3-9_4,6.103695,8.963201,39.722919,69.701846,13904.331652
16168,20220125,ETH-2,-6.997056,-4.977965,29.149644,30.208835,15838.731295
16182,20220125,G3-7,5.909805,10.687711,63.521833,119.888863,22946.037888
16170,20220125,G3-0_25,8.285560,8.069369,35.890527,45.251296,9348.337752
16187,20220125,G3-13,6.535200,11.751825,40.798445,70.638364,13772.050450
16183,20220125,G3-9_3,12.864225,18.265458,84.572489,231.751115,57072.875356
16169,20220125,G3-0_0,7.786733,8.065949,36.596012,52.973055,12129.549471
16172,20220125,G3-1_4,7.364358,8.373118,26.881304,56.373559,12121.631050
16192,20220125,G3_19,7.676479,8.099026,30.078093,99.712248,24959.119496
16194,20220125,G3_22,6.112847,7.104913,27.213386,98.337558,18595.154703
16176,20220125,G3-4_8,5.683229,8.487771,34.221881,86.032027,22380.266101
16463,20220208,G4-243_2,4.054237,6.928172,47.085786,239.629631,30551.656274
16473,20220208,G4-257,6.156817,5.487443,25.557267,87.880809,24512.780314
16467,20220208,ETH-2,-7.095497,-5.280266,-2.957361,41.914460,19489.097354
16475,20220208,G4-263,5.280265,7.775468,66.083779,520.725942,85354.442894
16478,20220208,ETH-3,4.499829,11.746409,26.884561,84.443048,15625.715346
16461,20220208,G4-237_5,4.614793,5.696699,27.951957,85.607636,25089.694608
16460,20220208,G4-234_6,6.758295,6.339921,50.527495,402.127701,111826.908666
16459,20220208,G4-231_9,4.293773,8.015406,70.492959,475.839208,106777.504267
16465,20220208,G4-247,5.639924,5.010876,32.945820,213.387553,48470.732781
16466,20220208,ETH-3,4.496990,11.859328,29.708736,70.435779,16622.113760
16455,20220208,ETH-2,-6.893816,-5.023225,4.069807,75.356233,22029.974453
16471,20220208,G4-253_1,6.445546,6.629871,26.338490,178.519468,43861.725421
16474,20220208,G4-261,5.612319,5.510603,26.297518,161.699781,33838.508229
16468,20220208,G4-249,4.991784,7.315043,54.706623,412.442986,68938.749519
16462,20220208,G4-239,7.512533,5.847449,33.369670,83.070459,22464.577958
16472,20220208,G4-255,5.169221,5.789668,21.815712,122.882202,30245.787968
16477,20220208,ETH-2,-7.089087,-5.264518,1.707229,64.682980,25335.516439
16457,20220208,G4-227_4,4.838958,5.395083,27.048509,112.957386,29476.899800
16456,20220208,ETH-3,4.518802,11.855154,37.889717,153.644849,35656.229000
16458,20220208,G4-229_5,4.515769,6.071062,41.111214,208.418785,39985.081300
16476,20220208,G4-265,5.529219,5.707503,25.288948,138.732618,38191.665886
16464,20220208,G4-245,3.957887,5.573287,29.174519,124.186545,29589.344750
16469,20220208,G4-251_2,5.967750,6.906778,32.700062,272.702680,55234.223287
25099,20240903,JNH-S13,1.085953,3.938033,65.922833,199.086724,45236.037948
25079,20240903,ETH-3,4.406155,11.611700,69.045987,124.206420,25505.305598
25082,20240903,NHS-47,-1.292542,5.606665,135.464872,254.117213,52606.758863
25075,20240903,NHS-44,-3.484731,1.435253,42.417682,130.720276,30011.659313
25107,20240903,G6-167,6.754808,6.726021,58.745913,140.170478,32272.079534
25084,20240903,NHS-49,-0.793070,7.770216,77.965541,151.890293,35646.597281
25101,20240903,ETH-3,4.340118,11.493199,54.134083,113.404108,24977.492617
25088,20240903,JNH-S1,0.403237,5.138160,68.257796,152.845284,31436.416654
25091,20240903,JNH-S4,0.505723,7.842887,78.549686,216.449525,48150.121427
25105,20240903,G6-151.5,7.408007,8.859509,65.219939,198.635696,40481.972862
25080,20240903,NHS-45,-0.046004,7.600111,135.140149,239.394634,65381.505996
25096,20240903,JNH-S7,1.835506,8.118385,68.088963,174.262837,35477.593210
25078,20240903,ETH-2,-7.360784,-5.594032,22.666144,74.056958,23304.511144
25106,20240903,G6-157F,6.941200,9.599088,79.081571,132.985255,26975.048246
25083,20240903,NHS-48,-1.443228,6.629131,107.382263,260.522983,60717.098820
25072,20240903,NHS-41,-4.653850,1.614946,142.856334,373.648654,77425.352443
25100,20240903,ETH-2,-7.357545,-5.652820,25.223618,54.991564,17094.502626
25108,20240903,G6-171,6.827420,6.421335,54.892704,117.825245,28938.532051
25085,20240903,NHS-50,-2.673685,9.843093,79.921738,169.146516,38546.222912
25089,20240903,JNH-S2,0.371862,6.621394,91.218556,187.522396,45953.608196
25071,20240903,NHS-40,-6.077210,-0.943037,50.948027,113.566041,29268.265844
25111,20240903,ETH-3,4.318240,11.470242,52.448682,84.391458,19813.749215
25076,20240903,ETH-2,-7.360367,-5.620467,16.274827,44.382309,15808.253396
25070,20240903,NHS-39,-6.309591,0.491947,57.527004,118.926368,31588.449582
25093,20240903,ETH-2,-7.414743,-5.709238,14.918860,45.678048,15994.013869
25087,20240903,ETH-3,4.343570,11.475237,44.094398,90.858747,18300.226370
25074,20240903,NHS-43,-3.929919,3.276558,82.815245,200.376559,45736.641764
25103,20240903,ETH-3,4.328716,11.579540,53.495980,85.672224,16407.346985
25090,20240903,JNH-S3,0.303782,6.360263,69.318850,182.335075,40937.053933
25098,20240903,JNH-S12,1.870391,5.911209,86.574151,178.178220,40485.194661
25095,20240903,JNH-S6,0.206328,5.178156,69.213907,162.071896,38849.159814
25069,20240903,ETH-3,4.362117,11.567047,95.343519,152.707559,34829.820380
25104,20240903,G6-150.8,6.986086,5.227333,69.481695,197.869506,40837.215524
25077,20240903,ETH-3,4.413886,11.645034,57.955150,112.175222,23239.506834
25110,20240903,ETH-2,-7.407229,-5.664066,13.827969,49.363719,16892.347524
25073,20240903,NHS-42,-5.913609,-0.373637,31.601408,96.376948,26614.893930
25109,20240903,G6-173,7.082452,7.810013,70.225394,183.440189,39721.882471
25086,20240903,ETH-2,-7.397540,-5.701844,16.375512,53.656939,18475.303936
25092,20240903,JNH-S5,1.152057,8.584172,87.373870,277.587700,57373.468343
25102,20240903,ETH-2,-7.418601,-5.699196,9.605555,27.914234,10948.733703
25068,20240903,ETH-2,-7.347980,-5.621192,86.644721,113.661933,39125.558591
25094,20240903,ETH-3,4.354722,11.550545,60.186368,104.697260,22385.616458
25097,20240903,JNH-S11,1.653403,3.451635,65.213579,169.858971,37551.096360
25081,20240903,NHS-46,-0.556506,2.197706,36.516823,81.838472,22163.138136
8904,20181228,ETH-2,-7.016172,-4.883306,21.478962,28.240991,13232.227443
8859,20181228,ETH-2,-6.925060,-4.768308,39.148831,19.324713,13426.419115
8872,20181228,PD5-91b-L,5.329609,17.480084,52.797047,54.723917,8555.968248
8864,20181228,PD5-81b-E,6.001241,18.064968,71.799392,64.624095,12401.447549
8860,20181228,PD5-81b-A,6.728957,15.193061,89.830133,78.043746,20001.067577
8875,20181228,PD5-91b-O,7.082571,14.817158,62.023227,51.885419,12092.777383
8863,20181228,PD5-81b-D,5.826366,14.848671,107.602642,84.586941,18962.388432
8871,20181228,PD5-81b-J,0.096916,15.544315,71.624029,75.845726,13402.984352
8888,20181228,ETH-2,-6.987861,-4.830919,14.873848,13.598248,9384.530019
8877,20181228,PD5-91b-Q,0.588115,14.120603,54.096949,52.131452,10481.476924
8885,20181228,PD5-80b-F,5.140234,15.220933,62.482963,55.550507,11589.946754
8902,20181228,SBR-4_9b-H,6.619335,11.061055,53.851507,48.478739,11459.740982
8882,20181228,PD5-80b-C,-1.480564,14.217162,43.538828,46.984158,8691.418645
8881,20181228,PD5-80b-B,7.983786,15.644663,55.639149,46.997580,8787.635752
8890,20181228,PD5-78b-B,-1.097808,16.526986,51.973314,64.809507,11210.434645
8886,20181228,PD5-80b-G,3.673484,20.903278,69.932832,68.191054,11684.738545
8893,20181228,PD5-78b-F,-1.283442,17.755856,35.767649,62.893180,6140.297857
8903,20181228,SBR-4_9b-J,6.741920,12.972395,59.433846,57.990402,12669.378249
8869,20181228,ETH-2,-6.912910,-4.729176,16.785525,7.457110,8442.486228
8887,20181228,PD5-78b-A,0.940862,13.341040,57.653124,52.686645,12055.302766
8878,20181228,ETH-1,4.829308,11.513256,75.107958,51.573838,17115.886080
8889,20181228,ETH-1,4.984372,11.885311,54.395109,48.334776,11277.020616
8891,20181228,PD5-78b-C,-0.530519,13.239843,51.301662,51.377095,10768.908639
8892,20181228,PD5-78b-E,-1.194245,18.338448,52.126702,56.814895,10926.783895
8895,20181228,SBR-4_9b-B,4.227754,14.628940,53.754183,49.417773,9146.516014
8880,20181228,PD5-80b-A,8.167393,15.003276,65.516971,76.371879,16497.847883
8883,20181228,PD5-80b-D,-1.565082,15.929607,56.784998,57.683059,13641.757000
8884,20181228,PD5-80b-E,0.050259,12.410971,47.963034,45.781621,11352.958738
8894,20181228,SBR-4_9b-A,7.298572,15.113484,51.535104,48.015690,9761.006964
8905,20181228,ETH-1,4.932719,11.755520,33.598520,38.012284,5683.794173
8858,20181228,ETH-1,5.005115,11.876185,64.933963,46.887731,12609.443484
8868,20181228,ETH-1,4.802208,11.481435,80.811216,60.995419,16076.315197
8874,20181228,PD5-91b-N,9.074780,15.811553,51.260295,54.375079,9500.122303
8897,20181228,ETH-1,4.957315,11.859130,39.522643,43.538089,6951.418600
8857,20181228,NCM,5.100278,12.307688,114.772116,74.472257,23171.275287
8900,20181228,SBR-4_9b-F,7.472283,14.765554,59.871395,53.398151,10988.142275
8879,20181228,ETH-2,-6.951011,-4.806728,13.908079,5.521222,7633.893883
8898,20181228,SBR-4_9b-D,9.223542,14.179360,53.240831,48.077255,9481.117271
8870,20181228,PD5-81b-I,7.030844,15.006725,86.532542,66.360650,15856.279396
8866,20181228,PD5-81b-G,-0.188742,12.796152,56.705425,50.944600,11981.434895
8867,20181228,PD5-81b-H,6.765416,15.214279,77.183455,70.063079,19423.869396
8896,20181228,SBR-4_9b-C,5.045074,11.397127,45.177328,39.990423,8529.093641
8861,20181228,PD5-81b-B,-0.608100,14.529237,75.224568,68.210939,16324.378993
8876,20181228,PD5-91b-P,5.785547,18.335100,58.213240,56.670067,7008.136406
8862,20181228,PD5-81b-C,7.177237,14.743181,90.559786,63.415767,14899.209771
8899,20181228,SBR-4_9b-E,8.553135,14.888663,50.081057,44.686764,7396.235072
8873,20181228,PD5-91b-M,6.214870,15.991064,56.260367,53.693876,7556.079402
8865,20181228,PD5-81b-F,9.534552,15.977665,87.881637,70.649348,15340.187270
8856,20181228,NCM,5.060033,12.221637,133.551484,61.392723,24776.427049
8901,20181228,SBR-4_9b-G,8.525954,13.957691,50.994775,55.286901,8341.061317
25318,20240919,G7-85,0.101382,8.624186,76.432906,166.442391,39931.485577
25310,20240919,ETH-2,-7.314370,-5.515192,17.708153,44.231751,15054.228993
25303,20240919,G6-82,7.040702,7.325851,60.592586,104.722672,22660.948425
25315,20240919,G7-81.5,0.464573,8.357706,72.374298,178.683426,42662.948030
25319,20240919,G7-87.5,0.514996,8.242190,54.469607,119.602237,26497.129450
25311,20240919,ETH-3,4.371949,11.609417,38.189869,65.117186,12045.212906
25302,20240919,G6-8.0,0.972615,9.743460,75.725523,132.310456,30400.244410
25307,20240919,G6-99,6.967827,8.260091,87.735776,132.859234,31489.803163
25304,20240919,G6-85,-9.438682,-20.510010,84.346423,161.407419,17133.158282
25309,20240919,G7-66.5,2.068831,8.235961,57.379008,134.129656,30495.039413
25292,20240919,J1623-220.1,5.217894,4.901442,27.662093,57.940278,15446.288152
25296,20240919,J1623-223.6,6.141127,6.103018,54.763682,146.312988,34086.912854
25308,20240919,G7-65.5,2.364950,7.192367,67.988440,138.549626,36035.977869
25295,20240919,J1623-222.9,6.256789,7.687049,55.881518,173.532491,37683.786366
25298,20240919,J1623-226.7,6.441420,8.496188,69.412627,237.038781,43255.120163
25317,20240919,G7-84,-1.016060,9.174505,51.623855,133.591764,30282.388279
25290,20240919,ETH-2,-7.377471,-5.616871,7.344956,25.689018,15906.584285
25299,20240919,J1623-227,6.356674,6.110214,44.828554,135.133572,32803.669947
25300,20240919,ETH-2,-7.278058,-5.454086,30.722947,77.610761,25936.525913
25321,20240919,ETH-3,4.397330,11.670039,51.729733,98.182749,21069.543291
25297,20240919,J1623-224.3,6.449413,6.959138,64.647311,177.232388,38877.520627
25305,20240919,G6-88,6.602462,6.705523,88.591433,136.454289,34499.775217
25312,20240919,G7-67.5,1.098864,9.224499,61.822577,122.244113,29748.544328
25291,20240919,ETH-3,4.361950,11.532926,44.373989,74.156437,16971.728737
25293,20240919,J1623-220.9,5.874824,7.197516,51.508569,131.554619,31268.579346
25314,20240919,G7-80.5,0.496663,7.117115,67.032207,123.654701,28559.638130
25313,20240919,G7-68.5,0.347705,8.660291,53.742330,154.409537,35587.224511
25320,20240919,ETH-2,-7.346428,-5.555119,7.104198,35.100418,12935.918427
25301,20240919,ETH-3,4.417939,11.682024,55.578346,84.165818,19271.847613
25306,20240919,G6-92,7.619503,8.280411,58.272719,123.116786,25940.621542
25294,20240919,J1623-221,6.038082,7.961216,77.305854,140.353575,31266.590693
25316,20240919,G7-83,0.104289,7.562451,72.659592,165.532127,33924.687196
9222,20190201,PD4 26,0.842983,7.867180,40.946309,43.361062,9139.372849
9226,20190201,ETH-1,5.056478,11.949179,37.323477,40.615217,6360.958908
9212,20190201,PD4 2,1.121529,8.656993,60.306532,66.745651,11220.182732
9214,20190201,PD4 15,1.280044,6.245454,26.823390,26.372984,6025.008230
9221,20190201,PD4 17.8,0.863708,6.667216,27.178943,27.689365,5875.402382
9228,20190201,PD4 23,0.998712,9.788662,56.646926,66.036894,12009.423325
9243,20190201,ETH-1,5.061306,12.073286,38.016971,38.444923,6160.766826
9211,20190201,PD4 16.9 CLAST,0.859718,6.592124,64.096621,49.327215,12024.671585
9231,20190201,PD4 41.8,1.248250,8.398082,49.010394,51.383328,10087.367578
9219,20190201,PD4 16.9 BLACK,1.288594,7.902488,51.069194,50.146224,10792.822588
9241,20190201,PD4 43.0,1.620904,9.013994,52.658518,55.626506,10477.924550
9227,20190201,PD4 21 CLAST,0.550938,6.928560,32.654851,35.600798,8158.265408
9233,20190201,PD4 33.3,1.575471,9.719461,47.006731,47.764546,9349.668917
9238,20190201,PD4 38.8,1.029867,9.192190,44.989305,46.941859,9207.776019
9235,20190201,PD4 34.5 MATRIX,2.547133,10.912104,43.110873,56.902012,8776.674069
9217,20190201,PD4 11.5,0.100167,4.726544,26.234577,26.784256,6184.336848
9213,20190201,PD4 3.5,1.046071,9.681059,48.103929,55.734048,9034.891875
9210,20190201,ETH-2,-6.835514,-4.607485,9.146661,11.330999,5164.762805
9218,20190201,ETH-1,5.062412,11.938787,39.650580,42.326122,7493.392638
9225,20190201,PD4 24.3,1.035175,9.164985,38.236495,43.286242,8199.757924
9223,20190201,PD4 19.4,2.187530,6.883004,27.611466,31.396535,5996.169882
9236,20190201,PD4 39.3,1.776461,9.661297,54.191098,57.661076,15680.620375
9209,20190201,ETH-1,5.078372,12.032659,49.033571,55.545548,6974.394727
9237,20190201,PD4 35.8,1.999639,10.148871,50.155069,53.616540,7626.475029
9229,20190201,PD4 22.0,1.005848,8.700859,34.655384,36.067288,7045.595909
9234,20190201,ETH-1,5.062868,12.040498,34.637486,39.330854,6410.107147
9232,20190201,PD4 32.5,1.121281,9.716058,42.325895,61.789866,10619.276617
9240,20190201,PD4 34.5 CLAST,2.436954,10.295188,42.215100,46.680247,8295.196216
9242,20190201,ETH-2,-6.896210,-4.666767,12.148601,8.930705,7531.820632
9239,20190201,PD4 37.5,1.220207,9.252385,41.154703,46.787783,8733.355136
9216,20190201,PD4 10.5,0.797133,5.777203,30.788987,35.997068,7350.709849
9230,20190201,PD4 22.4B,0.806980,9.268279,48.400961,53.949233,13664.162731
9215,20190201,PD4 5.5,0.229029,9.571649,39.860742,41.693605,7794.725598
9220,20190201,PD4 14.0,1.171811,6.948811,32.654104,35.860336,7288.766868
6536,20180714,J1701 141_0,7.534266,10.411006,52.481810,166.524484,15975.903181
6545,20180714,J1701 142_0,8.679544,11.805753,36.971245,101.266825,13277.995842
6555,20180714,J1701 139_0,8.083391,11.244139,57.693226,172.357221,19333.041122
6537,20180714,J1701 101_0,5.152279,12.068834,27.109495,70.160605,8927.428275
6573,20180714,SR 75_8,7.742774,11.053894,31.564199,70.191506,9209.575636
6578,20180714,SR 77_0,8.405532,13.858094,29.508144,56.798375,5876.654133
6572,20180714,SR 70_0,6.789949,10.072102,26.807703,57.738544,7611.436212
6546,20180714,J1701 117_0,8.200414,11.756590,33.802347,78.642796,9094.421805
6577,20180714,SR 71_0,4.846229,9.196870,25.465344,72.005988,9802.499618
6549,20180714,J1701 134_0,7.077623,9.526190,94.394738,304.247787,33339.048458
6551,20180714,J1701 131_0,7.702884,11.492921,35.216830,94.445445,10316.447173
6539,20180714,J1701 127_0,8.221504,11.238708,48.261950,162.207000,18252.116063
6554,20180714,J1701 120_0,7.958449,11.148963,51.937767,159.123679,14685.784310
6552,20180714,J1701 121_0,8.464859,11.741546,33.974397,82.331855,10697.114133
6543,20180714,ETH-1,5.268471,12.435777,23.546498,47.488753,3883.288990
6579,20180714,ETH-2,-6.509381,-3.637808,6.491095,60.928783,9273.884711
6557,20180714,J1702 118_0,7.084731,9.276776,60.824741,214.457127,19909.459211
6569,20180714,SR 128_0,5.758577,14.133868,20.901923,282.981307,17086.514587
6560,20180714,J1702 114_0,9.696767,7.335518,50.463908,132.783280,13696.969086
6564,20180714,J1702 111_0,9.908525,6.285957,23.870741,41.046273,4794.116628
6563,20180714,J1702 115_0,10.289398,6.923726,23.181655,36.028722,3861.318020
6562,20180714,J1702 112_0,9.984175,6.772652,25.094874,46.379695,5776.860335
6565,20180714,J1703 A,7.557643,11.755939,30.821340,69.316971,7940.764178
6567,20180714,J1701 50_0,6.773593,11.885906,38.369001,96.391120,12546.586782
6558,20180714,J1702 116_0,10.257291,7.389854,27.857134,55.509574,6918.522726
6574,20180714,SR 83_1,8.827814,12.423915,31.552639,64.238725,7544.015456
6533,20180714,ETH-1,5.320541,12.504188,26.204487,69.397579,8893.600979
6580,20180714,ETH-1,5.409559,12.691231,27.158309,63.762807,5484.423175
6575,20180714,SR 91_0,9.127542,13.052676,35.813885,94.591566,12353.669530
6541,20180714,J1701 112_9,7.393236,11.625697,38.545123,113.710434,13223.011233
6568,20180714,J1701 16_0,6.789873,10.634165,30.850379,94.370748,13668.442720
6571,20180714,SR 158_0,9.089944,7.941930,29.920282,66.186379,7351.212940
6553,20180714,ETH-1,5.300556,12.478796,27.208342,62.252707,5697.704492
6540,20180714,J1701 144_0,6.885708,7.752515,54.369379,206.788022,27563.280355
6547,20180714,J1701 140_0,8.511156,8.706279,34.184897,116.874382,15751.004132
6542,20180714,J1701 129_0,7.386293,10.398733,55.012944,198.515602,26726.105167
6561,20180714,ETH-1,5.293396,12.523646,24.151228,49.581343,4664.102108
6550,20180714,J1701 143_0,8.219522,10.986663,40.715930,119.412329,13014.083610
6548,20180714,J1701 125_0,8.662294,11.825332,40.485641,122.482829,14277.464911
6538,20180714,J1701 132_0,7.849888,11.207006,43.274258,137.919253,15833.069343
6534,20180714,ETH-2,-6.648466,-4.094331,-4.209266,18.042574,4857.106794
6556,20180714,J1702 109_5,9.913773,6.287734,30.383265,64.499343,8025.645120
6544,20180714,J1701 133_0,7.814812,11.341305,53.476736,187.850139,18765.592153
6559,20180714,J1702 109_6,10.003010,6.579233,27.350526,62.959618,8516.979393
6566,20180714,J1703 B,6.022285,11.606762,29.095758,68.024650,7354.609960
6576,20180714,SR 97_0,8.641063,6.943138,38.210141,256.264806,30916.917304
6512,20180713,J1701 9_1,7.301445,11.433840,30.599473,74.613270,9083.801571
6506,20180713,J1701 24_0,6.830878,9.765929,30.304367,84.203358,11541.347605
6518,20180713,J1701 44_0,7.143474,10.471224,28.615414,75.790857,9803.773654
6526,20180713,J1701 72_0,6.556873,11.012502,27.391407,64.057490,6550.322413
6500,20180713,ETH-2,-6.618566,-4.087024,-1.549868,29.557020,6457.438344
6514,20180713,J1701 20_0,6.946588,10.202803,28.597021,76.256417,9478.648390
6521,20180713,J1701 74_0,6.466335,11.159808,27.784935,71.490062,9191.410872
6508,20180713,ETH-1,5.313134,12.454215,27.174374,58.795057,6490.109668
6510,20180713,J1701 53_8,5.305863,43.733449,34.214512,859.172145,36702.406124
6532,20180713,ETH-1,5.262687,12.441629,22.213296,44.511418,2915.773618
6505,20180713,J1701 19_0,6.944419,11.248467,30.803943,96.079874,13184.349663
6522,20180713,J1701 70_0,6.792369,11.595952,28.801189,69.865839,8624.646607
6524,20180713,ETH-1,5.249012,12.452742,22.100600,47.291791,3715.740346
6516,20180713,ETH-1,5.248190,12.378452,22.741761,48.048883,3975.892520
6509,20180713,J1701 42_0,7.340149,11.525874,34.240145,86.041286,10784.040227
6515,20180713,J1701 25_0,6.479784,11.118065,24.717755,59.617624,5678.109261
6528,20180713,J1701 68_0,6.490638,10.272558,28.953698,74.507229,9217.723398
6517,20180713,J1701 37_0,7.274623,10.097964,27.107926,66.772526,8636.901341
6503,20180713,J1701 8_0,7.112648,10.712842,28.141427,82.983525,10431.051846
6523,20180713,J1701 83_0,5.769857,11.848898,32.133316,106.430086,14424.229996
6511,20180713,J1701 4_0,7.828607,10.712111,46.871544,148.205246,17705.996194
6527,20180713,J1701 64_0,6.674800,11.715964,29.480679,82.541924,10758.222517
6504,20180713,J1701 13_0,6.863255,11.861652,29.459870,88.037044,11384.860965
6513,20180713,J1701 14_0,6.745336,10.359577,29.437897,80.787587,11321.966519
6507,20180713,J1701 34_0,7.285852,9.500930,33.422542,82.056430,10814.362847
6519,20180713,J1701 56_0,6.852136,10.936645,30.264337,70.502996,9076.285396
6520,20180713,J1701 84_0,4.938394,12.453016,28.812353,77.749686,10897.867180
6499,20180713,ETH-1,5.369595,12.461949,27.599253,71.355875,7928.335550
6501,20180713,J1701 59_8,7.024200,10.768994,30.466282,91.212900,12730.158983
6531,20180713,ETH-2,-6.718493,-4.172206,-7.175200,8.017195,2770.375920
6530,20180713,J1701 62_0,6.867121,12.379599,53.187608,189.259013,15827.233143
6502,20180713,J1701 3_2,7.032277,9.632826,26.218912,80.744130,11603.055606
6525,20180713,J1701 66_0,6.470901,11.438216,29.046015,73.683487,8540.616772
2458,20170629,BD0,0.584599,7.952918,0.000000,0.000000,0.000000
2459,20170629,BD5,-0.568383,7.045140,0.000000,0.000000,0.000000
2477,20170629,BD70,2.032641,6.119099,0.000000,0.000000,0.000000
2479,20170629,BD90,0.469464,6.221543,0.000000,0.000000,0.000000
2469,20170629,BD104,-2.902315,4.723173,0.000000,0.000000,0.000000
2478,20170629,BD80,1.688902,6.366617,0.000000,0.000000,0.000000
2492,20170629,BD88,0.650200,5.637483,0.000000,0.000000,0.000000
2462,20170629,BD35,-1.847396,5.378597,0.000000,0.000000,0.000000
2471,20170629,BD10,0.199524,8.358998,0.000000,0.000000,0.000000
2489,20170629,BD67,1.907072,5.951974,0.000000,0.000000,0.000000
2473,20170629,BD30,-1.820379,5.348863,0.000000,0.000000,0.000000
2460,20170629,BD15,-3.008950,5.300159,0.000000,0.000000,0.000000
2491,20170629,BD82,1.311982,5.913176,0.000000,0.000000,0.000000
2474,20170629,BD40,-3.292726,6.271107,0.000000,0.000000,0.000000
2498,20170629,BD13,0.940000,10.078222,0.000000,0.000000,0.000000
2499,20170629,BD17,-1.719968,6.654112,0.000000,0.000000,0.000000
2490,20170629,BD77.8,1.824165,6.259377,0.000000,0.000000,0.000000
2480,20170629,BD100,-0.385045,8.812314,0.000000,0.000000,0.000000
2468,20170629,BD94,0.405344,6.846928,0.000000,0.000000,0.000000
2475,20170629,BD50,2.144770,6.399592,0.000000,0.000000,0.000000
2476,20170629,CIT,5.692419,12.244775,0.000000,0.000000,0.000000
2488,20170629,BD62,1.667055,9.279718,0.000000,0.000000,0.000000
2463,20170629,BD42,-3.052995,5.824563,0.000000,0.000000,0.000000
2472,20170629,BD20,-2.711636,4.161225,0.000000,0.000000,0.000000
2481,20170629,BD17,-1.785920,6.583745,0.000000,0.000000,0.000000
2455,20170629,CIT,5.905201,12.608832,0.000000,0.000000,0.000000
2467,20170629,BD85,1.240554,5.844244,0.000000,0.000000,0.000000
2502,20170629,CIT,5.615400,12.196288,0.000000,0.000000,0.000000
2494,20170629,BD96,-0.740827,6.020580,0.000000,0.000000,0.000000
2485,20170629,BD32,-2.174285,5.045280,0.000000,0.000000,0.000000
2484,20170629,BD27,-1.984184,5.252233,0.000000,0.000000,0.000000
2495,20170629,BD2,0.142490,8.625367,0.000000,0.000000,0.000000
2486,20170629,CIT,5.709590,12.339444,0.000000,0.000000,0.000000
2496,20170629,CIT,5.672648,12.293126,0.000000,0.000000,0.000000
2461,20170629,BD25,-1.476477,6.367450,0.000000,0.000000,0.000000
2456,20170629,CIT,5.759415,12.322794,0.000000,0.000000,0.000000
2487,20170629,BD38,-2.743043,5.752035,0.000000,0.000000,0.000000
2465,20170629,BD75,1.767694,5.952428,0.000000,0.000000,0.000000
2493,20170629,BD93,0.567288,6.278516,0.000000,0.000000,0.000000
2501,20170629,TV-04,4.792309,5.099966,0.000000,0.000000,0.000000
2482,20170629,BD19,-2.335528,5.079538,0.000000,0.000000,0.000000
2497,20170629,BD7,-0.435102,7.503442,0.000000,0.000000,0.000000
2457,20170629,CIT,5.773722,12.326969,0.000000,0.000000,0.000000
2464,20170629,BD65,1.708127,5.925547,0.000000,0.000000,0.000000
2500,20170629,CIT,5.810168,12.651208,0.000000,0.000000,0.000000
2483,20170629,BD22,-2.258981,5.060969,0.000000,0.000000,0.000000
2458,20170629,BD0 - Copy,0.584599,7.952918,0.000000,0.000000,0.000000
2470,20170629,BD108,-1.437642,3.665450,0.000000,0.000000,0.000000
9251,20190201,PD4 66.5,0.676707,5.797972,32.693111,46.685165,8599.406817
9276,20190201,ETH-2,-6.887387,-4.622869,5.262536,2.867210,4796.018213
9250,20190201,PD4 75,1.801329,3.698488,26.595496,39.582999,9851.496075
9272,20190201,PD4 116.2,1.826556,10.012698,44.174604,69.935808,16391.097639
9270,20190201,PD4 118.5,1.826360,10.618689,36.212578,41.928839,7115.863555
9261,20190201,PD4 96,0.391416,8.821977,34.906980,43.909515,9007.764984
9256,20190201,PD4 79,0.728803,7.547430,34.911074,42.302859,8357.472074
9244,20190201,ETH-1,5.052169,11.988840,42.420419,41.039090,4935.715819
9247,20190201,PD4 50,0.509245,7.748448,46.140128,68.314453,14112.591689
9258,20190201,PD4 89,0.232896,8.441754,34.865600,40.148977,7701.015189
9252,20190201,ETH-1,5.054208,11.997285,32.345338,33.046443,4205.981135
9255,20190201,PD4 102,0.542590,8.257356,52.014657,54.585006,12686.234465
9268,20190201,ETH-1,5.054208,12.032709,38.184691,53.544654,5677.081643
9248,20190201,PD4 51,0.256524,9.261634,50.492781,73.167333,10859.863369
9259,20190201,PD4 101,-0.943081,11.097876,37.319198,63.597195,11760.413960
9269,20190201,PD4 109,1.640819,10.582872,45.537447,60.353686,11933.552525
9271,20190201,PD4 111.4,0.649873,6.344964,50.073906,60.262113,13586.108314
9257,20190201,PD4 88,1.631114,8.264096,36.885924,39.264436,8621.170967
9262,20190201,PD4 100,0.034520,10.427528,42.848387,55.703382,10504.729947
